"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-4770",1.7571501753406,2.82840333069646,0.940861307469005,3.00618519248613,0.00264547824792195,0.00919950142604439
"hsa-miR-30b-3p",61.137765062153,-1.43866950225011,0.375836692454764,-3.82791124744497,0.00012923533757436,0.000625877943750171
"hsa-miR-182-5p",15283.4137418215,-2.73593043845918,0.379924217845138,-7.20125306561631,5.96616972029393e-13,1.17419297686636e-11
"hsa-miR-573",1.7910427191346,-3.63921274024347,0.929436186434465,-3.91550575860872,9.02148912122045e-05,0.000456004231537099
"hsa-miR-485-5p",128.821182075051,1.006399694752,0.299856287313936,3.35627344608036,0.000790004167038555,0.00314980109702872
"hsa-miR-210-3p",1061.38015763364,-1.12583946057724,0.357116955727284,-3.15257912715014,0.00161834953724381,0.00584755203886922
"hsa-miR-10a-3p",778.102950522853,-3.59770655120754,0.40782038899634,-8.82179176980735,1.12642575067822e-18,3.8590511828791e-17
"hsa-miR-196b-5p",11000.6377168395,-4.02736943328803,0.445320742126151,-9.04374993641585,1.51387332993607e-19,6.08840360952551e-18
"hsa-miR-1276",2.93054920197939,-1.56726565755159,0.632128686452488,-2.47934588500817,0.0131623597564703,0.0373471864255675
"hsa-miR-338-5p",34.1129191018641,1.82983001191189,0.306800067049676,5.96424254240992,2.45771446453506e-09,2.84173234961866e-08
"hsa-miR-874-5p",265.300550169714,2.2267014903684,0.284254884270423,7.83346782618537,4.74594336506888e-15,1.12564041350993e-13
"hsa-miR-6503-5p",11.5747494757931,1.48227635318648,0.45308926211436,3.27148859425487,0.00106982903796416,0.00414055171597009
"hsa-miR-17-5p",2622.23535234676,-1.44220783469049,0.18966291344181,-7.60405821316761,2.86986060302833e-14,6.32052632809811e-13
"hsa-miR-513a-3p",8.60480314657012,5.26927688191003,1.66554344069951,3.16369825796737,0.00155778210813527,0.0057180494048616
"hsa-miR-425-5p",2132.12561698638,-1.35308036242079,0.161604064316863,-8.3728114644924,5.62595773101963e-17,1.62625340662286e-15
"hsa-miR-376c-5p",17.9265906498463,1.67132378705373,0.43497016002306,3.8423872271264,0.000121843403013348,0.000596323533266388
"hsa-miR-216b-5p",21.7091858513967,2.88311239697972,0.665162815618468,4.33444613752049,1.46127560024967e-05,8.47774111743932e-05
"hsa-miR-873-5p",167.919738489827,-3.52941567122355,0.67090752175983,-5.26065896826687,1.43540043556369e-07,1.17499593176674e-06
"hsa-miR-655-3p",134.780708421517,1.57534667893315,0.337757520187393,4.66413502224652,3.09917850211116e-06,2.03314901734243e-05
"hsa-miR-4662a-3p",1.22170972083057,2.65771244871081,0.937020958588816,2.83634258588347,0.00456334674665384,0.0149155326524905
"hsa-miR-495-3p",205.636353787754,1.15553243734689,0.343732266944187,3.36172233005555,0.000774579714864823,0.00310209488291274
"hsa-miR-513b-5p",38.9512113089091,5.92401290086828,1.19276614037975,4.96661726076681,6.81308637252589e-07,5.00167055125909e-06
"hsa-miR-489-3p",22.2955637931089,1.55798241248789,0.525488904765515,2.96482456310491,0.00302855586364354,0.0104141790850196
"hsa-miR-767-3p",5.57057137081757,-5.69611961268618,0.918996970179402,-6.19819193916843,5.71154637915817e-10,7.33775055655738e-09
"hsa-miR-22-3p",257780.227879497,1.1695226261378,0.251048600937521,4.65855066218377,3.18443441191674e-06,2.0743674866359e-05
"hsa-miR-376c-3p",1447.65656831702,1.12139488191328,0.304664323666257,3.68075548990668,0.000232543919905363,0.00106486695996267
"hsa-miR-106a-5p",17.0153836659324,-2.2058778040277,0.365420807399101,-6.03654132266888,1.57452445291652e-09,1.89147418045166e-08
"hsa-miR-4711-5p",0.873755647739524,3.47245136224478,1.40390820944476,2.4734176628386,0.0133827638085205,0.0376700385928939
"hsa-miR-503-5p",67.9766027798783,-1.3776971798431,0.416191605584071,-3.31024739893464,0.000932135435203486,0.00366904373431159
"hsa-miR-214-3p",5417.85171200131,1.44309695177468,0.158817414564343,9.08651583161258,1.02263612132521e-19,4.50446862964677e-18
"hsa-miR-876-5p",35.035923672217,-3.89135235944533,0.744380615035919,-5.22763795945647,1.71689282018516e-07,1.38097900754023e-06
"hsa-miR-200a-5p",240.564616682082,-4.72032667309633,0.44372481314816,-10.6379596840806,1.98426759621335e-26,1.0196930702763e-24
"hsa-miR-200b-5p",259.78491393986,-4.57672253492566,0.427281422523073,-10.7112602928074,9.01264212093019e-27,4.90393762462378e-25
"hsa-miR-551b-3p",6.02996548951477,1.93251569041644,0.593195345900683,3.25780656198876,0.00112276912333644,0.00429157619457109
"hsa-miR-4517",4.39120389183019,-1.92342851909583,0.764531354635718,-2.51582686234275,0.011875350430002,0.0340083564945876
