"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"A_23_P110686",1.55784491294359,0.107050296752139,4.18676404450398,0.000182499846910677,0.00925039999434683,0.742195285360673,"STC2"
"A_24_P195821",-1.21618587845049,0.245219250934725,-4.19559755520913,0.000185525762383075,0.00933113870305459,0.741397129640618,"ARMCX4"
"A_23_P321630",1.52055002219581,-0.182866167193464,4.17577613399176,0.00018108665901358,0.00925039999434683,0.740059679227701,"TRMT5"
"A_24_P105164",1.32499969322747,0.217126363427522,4.15636963604331,0.000178111537907925,0.00920381011420787,0.734008584616736,"MAGT1"
"A_24_P210343",1.67696020566993,0.273506913431411,4.19146176107159,0.000187760812046711,0.00938099657950813,0.730394356149958,"M6PR"
"A_24_P124325",-1.21724794108737,-0.239737488702684,-4.15283377204957,0.000180008973869723,0.00924777809660796,0.722927579204888,"IKZF5"
"A_23_P29816",1.63256783992863,0.156199862812729,4.25678098933878,0.000200302110126803,0.00964860631344346,0.721180759423327,"PLA1A"
"A_23_P501933",1.75480535991293,0.517497165000028,4.2394937699527,0.000198717104181554,0.00961908815904317,0.720488779472925,"CACNG6"
"A_32_P26330",1.47931002019843,0.0308320734811558,4.15091616164509,0.000181046258783289,0.00925039999434683,0.71760842666114,"USP10"
"A_23_P167805",-2.46180062319809,0.140713222461753,-4.21078885898585,0.00019455587565771,0.00955491123016376,0.716490178203579,"B3GAT2"
"A_23_P214425",1.56136234180137,-0.0739927584527713,4.13219275584007,0.000179133634586469,0.00922781606210789,0.70623971664226,"NFYA"
"A_32_P827528",1.12906825618874,0.195433438483789,4.16217531753424,0.000188494233334159,0.00940338205609383,0.701789718190687,"S1PR2"
"A_24_P160460",1.11564749567576,-0.0214806743340572,4.15081735974148,0.000187729164349732,0.00938099657950813,0.69526881250245,"SLC39A3"
"A_23_P159851",-1.92675762619588,0.433316364295461,-4.21621650672784,0.000201265079362726,0.00967143753987124,0.694672160637367,"SLC7A3"
"A_23_P213893",-1.55721923763158,0.64046946310566,-4.21313626384978,0.000203011093372623,0.00971838711380005,0.693300766962628,"MEGF10"
"A_32_P309404",-2.23574616360373,0.196976017627989,-4.22648684734336,0.000206012849639499,0.00977568358101621,0.689124211088175,"SLC22A3"
"A_23_P131020",1.31959349362058,0.205943554130704,4.14011271050641,0.00018700016757133,0.00938099657950813,0.688945453543456,"GATAD2A"
"A_24_P10884",-1.32150406874481,0.591852020538449,-4.20011402212643,0.000200535469087763,0.00964860631344346,0.688756626180829,"GRAP2"
"A_24_P320221",-1.45388989553547,-0.0923470428789936,-4.15609482732974,0.00019190110414416,0.00948351943248484,0.685252423673981,"TRAPPC11"
"A_32_P65616",-2.39324337228041,0.660519207639172,-4.20907110133966,0.000205338246195137,0.00976812329515988,0.68507065375651,"PRL"
"A_23_P142154",1.46374417551744,0.0038346782543398,4.14714494106685,0.000189788223072272,0.00943294669949724,0.684540263074763,"GRWD1"
"A_23_P362191",-1.54824993369963,-0.29980406400196,-4.11760438104165,0.000181528803641499,0.00925039999434683,0.683261820680547,"LINC00324"
"A_24_P126181",1.4406793853044,-0.0221262865679247,4.1237233356686,0.000183804261071526,0.00929167300568777,0.682362977779785,"NR2C2AP"
"A_23_P135914",1.5302451410635,-0.0524049574456989,4.16332651145141,0.000195432633303116,0.00956081659232819,0.681578670514908,"SF3B3"
"A_23_P212204",-2.59050767282173,-0.0554264544575274,-4.19774928980424,0.00020188434265943,0.00968891514884762,0.68152692103978,"SETD5"
"A_24_P857404",1.87672737206918,-0.0660641502848293,4.16204271854838,0.000196166395142397,0.00957201120389811,0.681177958422944,"MEX3A"
"A_23_P372467",-1.38835941434426,0.62471001859097,-4.19633844472849,0.000202693351084986,0.00971544337931246,0.67895156852136,"AHSA2"
"A_23_P10121",2.13975709550761,-0.0320260548061889,4.15009129507798,0.000195323953345508,0.00956081659232819,0.672753466759357,"SFRP1"
"A_23_P121875",-1.6043499052449,-0.638175479675026,-4.12378659705585,0.000189832141303208,0.00943294669949724,0.663539256924939,"TMEM267"
"A_23_P156632",-1.29617935757745,0.240508429133799,-4.1546770791857,0.000200428737027443,0.00964860631344346,0.658334569584489,"PGBD1"
"A_23_P3982",-1.13238836994027,0.142720568329741,-4.14399481505086,0.000198860915134912,0.00961908815904317,0.656211826146639,"MIEN1"
"A_23_P333330",1.37377677538355,-0.173489783047761,4.11998381947099,0.000192020678269377,0.00948351943248484,0.652920361258081,"ZDHHC24"
"A_23_P16483",1.29292096681551,-0.161878292510892,4.11941213870775,0.000192351807869938,0.00948351943248484,0.651324302533838,"STK11"
"A_24_P367666",2.09767489105822,0.494171495188106,4.24633266527616,0.00021852033982278,0.0100842143856854,0.649528619878895,"ASH1L"
"A_23_P132454",-1.97137883352541,-0.0934799353484991,-4.13291376900008,0.000197977997371594,0.00961908815904317,0.645487446536057,"CCNL1"
"A_24_P280983",1.4661659219024,-0.0740819547251428,4.12176458623494,0.000197553125823079,0.00961492838569476,0.638158658262542,"HOXA11-AS"
"A_24_P367289",1.20514323746772,0.322543725150605,4.15576579539418,0.000208181901944851,0.00986626078792136,0.635554138048909,"DDR1"
"A_23_P30069",-1.99928905553423,-0.451844081726432,-4.11339201426439,0.000195872790441779,0.00957000125877529,0.633870012589936,"DDX60L"
"A_24_P267522",-1.23530080715309,0.394185360787322,-4.16302676323967,0.000212873567812743,0.00995908560430445,0.622656072825572,"ZNF585A"
"A_23_P91870",1.46086603755893,-0.167958465110014,4.10777831690768,0.00019921267211041,0.00962159140177591,0.618861599070747,"CHCHD6"
"A_23_P142389",1.33978316445461,-0.213102834898737,4.1106572538587,0.000204221780424361,0.00975058901816561,0.607452134318893,"LSR"
"A_23_P410725",-1.35030010150628,0.180798443824056,-4.11027475021601,0.000204455300665761,0.00975058901816561,0.605074785825447,"ZNF491"
"A_23_P392384",1.87988138235038,0.0138798326969686,4.12598663061526,0.000209678539590395,0.00986979072596471,0.604795130845337,"AIF1L"
"A_24_P46577",1.06722225010517,0.130653458683856,4.11491649851153,0.000208831019196894,0.00986979072596471,0.598809748373617,"ZNRD1"
"A_23_P343935",1.7133030581688,-0.348727803879015,4.09014137423056,0.000203520521449806,0.00973048808354089,0.587870542914095,"EGLN1"
"A_23_P218225",1.02741571017438,0.403994759496952,4.13562094106469,0.000220651695207653,0.010140349541943,0.585743078779179,"QPRT"
"A_23_P87310",-1.81830452511005,0.26079611822275,-4.11845744975054,0.000214370112928964,0.010009394657129,0.583058760256355,"LMO1"
"A_23_P2052",-1.82697186814362,0.587725515198457,-4.20024637240444,0.000233806565076794,0.0105219496316899,0.579788123827059,"MMP26"
"A_23_P347610",-2.76580339578802,0.878190764270431,-4.18383175205764,0.000231840979488578,0.0104518655128775,0.575952614160663,"HAVCR1"
"A_24_P25698",-2.72727456605036,-0.503284599684843,-4.13187301710341,0.000223051129536014,0.010164780976866,0.575831047468522,"MALAT1"
"A_24_P168398",-1.3224976205231,0.0163693133029579,-4.09801281388711,0.000212080938973657,0.00995908560430445,0.572531583911602,"ZNF177"
"A_23_P127339",1.3747136123087,0.23739695238639,4.07645253218909,0.000205840553798886,0.00977568358101621,0.566596877599117,"PI4K2A"
"A_23_P92441",1.43839027754315,0.0174178107387676,4.12093155717407,0.000221144827289721,0.0101459025177593,0.565820944324971,"MAD2L1"
"A_23_P46429",-2.29049427660367,0.472139174839995,-4.10338421814182,0.000216088750315648,0.0100278933653213,0.565267451812026,"CYR61"
"A_23_P500251",1.35544435339847,0.178815408986743,4.11796977685642,0.000223060024601796,0.010164780976866,0.559850616691826,"YWHAB"
"A_23_P58102",1.56918736847928,-0.213311311800681,4.0862978411393,0.000212513095580373,0.00995908560430445,0.559011078782121,"EXOSC7"
"A_23_P368645",1.89069354922419,-0.112023868640398,4.08620519823507,0.000212572292984533,0.00995908560430445,0.55875319954048,"AGPS"
"A_24_P145134",-1.54024167841245,-0.217542173670914,-4.09288709053146,0.000215350241514917,0.010018146081959,0.558386514532391,"OSMR"
"A_23_P106973",1.34666586870566,-0.0683791596120143,4.0965906894689,0.000220478908665643,0.010140349541943,0.548703144207269,"SEPT9"
"A_24_P223384",1.14764625910671,0.305429979000361,4.10190892278968,0.000225045449629019,0.0102184109907001,0.538220142125348,"HIST1H2AB"
"A_23_P1602",1.22850964473796,0.0773992047720376,4.07832526303515,0.0002176667277928,0.0100824968116294,0.536826641242282,"CDC42EP2"
"A_23_P138938",2.06959348538522,0.253888642374288,4.11887708311661,0.000231570850759044,0.0104518655128775,0.535221999006961,"PGR"
"A_23_P18656",1.29591165006642,0.786353350452682,4.19902162912605,0.000248271337289496,0.0109238506291591,0.533775839978144,"SCLT1"
"A_24_P113264",-1.33864996107342,-0.0533668863068148,-4.07685206418787,0.000218632278974348,0.0100842143856854,0.532059578152386,"FBXO27"
"A_23_P81492",1.00087211272543,0.357918947861663,4.0971748218231,0.000228193826303082,0.0103489721656161,0.52943280267114,"RPS14"
"A_23_P14343",-2.02307646295875,0.0206646646642371,-4.08196601611268,0.000222480807699658,0.010162816076054,0.528269398080445,"AKAP6"
"A_23_P32426",-1.24682499117207,-0.0684095184439578,-4.0677486717144,0.000217797248739897,0.0100824968116294,0.525025326441089,"RPF1"
"A_23_P49842",1.16389480235754,-0.0690244183657219,4.09578776208757,0.000229124406439463,0.0103787607476055,0.523004940265515,"UNC119"
"A_23_P322593",-1.52462835786421,0.147034711147994,-4.09709949149494,0.000237023354178652,0.0105594748586312,0.507266332081677,"TAPT1-AS1"
"A_23_P218476",1.59442429553884,-0.0845085158773653,4.08681333714184,0.000235235621824983,0.0105280904977941,0.501438898816421,"B9D2"
"A_24_P211151",1.42359055045936,0.32494481432288,4.08646563625943,0.000235475569502807,0.0105280904977941,0.500499907827666,"EXOSC5"
"A_23_P307682",-1.82204886374219,-0.176930077125589,-4.07167959334463,0.00022940735338733,0.0103791770839227,0.499928715007782,"FAM78B"
"A_23_P418083",-1.55120558426145,-0.340409477307624,-4.05856799190139,0.000223928357437821,0.0101845233608107,0.499298009895944,"LCA5"
"A_23_P141362",1.79830084117474,0.100987280906413,4.09244912394345,0.000240249292335764,0.0106411351280586,0.491537531979117,"FZD2"
"A_23_P333138",-2.43857039415771,-0.16275278740651,-4.11878741578471,0.000252421047202891,0.0110430178300847,0.487682563914218,"MON2"
"A_32_P109296",1.50261540957122,0.378953202964301,4.12101195769744,0.000250840417090032,0.0110201200157027,0.486167985157551,"TICRR"
"A_24_P324581",-1.19550402751051,0.257651256971508,-4.09458233872821,0.000248361007604978,0.0109238506291591,0.477350970017877,"ERV3-2"
"A_24_P186608",-1.50244049201276,0.0300146057861747,-4.1031156883647,0.000252602976422938,0.0110430178300847,0.470653791079953,"DPY19L2P2"
"A_23_P93311",2.07721018117113,0.331085859499462,4.12779653188753,0.000257778212021759,0.0111568528888048,0.470638859174723,"DDR1"
"A_23_P107401",1.02335846301804,0.108105202638191,4.06026955061924,0.000237336632360103,0.0105594748586312,0.46852232923734,"TIMP2"
"A_24_P259490",2.1010187305306,-0.371337131467171,4.06764931412939,0.000240177702204045,0.0106411351280586,0.467662032019475,"ARF1"
"A_23_P3900",-1.80018989654331,-0.300432848917405,-4.05993928598332,0.000237570081089107,0.0105594748586312,0.466239804829561,"WBP2"
"A_24_P236956",2.05105041245325,-0.023492145140584,4.05290800237558,0.000234923415128116,0.0105280904977941,0.466208340702758,"RAB3D"
"A_24_P346210",1.17980825265228,0.892304508571988,4.13845297545657,0.000262822116578152,0.0112849804393478,0.461564541313764,"BTN2A2"
"A_23_P424597",1.20966978923428,-0.211993789967337,4.04267525782293,0.000234941490024426,0.0105280904977941,0.454814539448639,"C19orf25"
"A_23_P100127",1.84997628321217,0.91731713889751,4.15025031600585,0.000268005204688313,0.0113955583473635,0.454629914115844,"KNL1"
"A_24_P383850",1.66517853077907,0.651770084380352,4.1191816336974,0.000264054890050491,0.0113027813773545,0.451367923318617,"EIF4G3"
"A_23_P155441",1.3385672547241,0.350974037564945,4.12929362614478,0.000269552657007526,0.0113955583473635,0.444091729833622,"RFT1"
"A_24_P586134",-1.5387248051564,0.434092761874269,-4.08484322304793,0.000255421434762987,0.0111132915623745,0.443774270490032,"TNFSF8"
"A_32_P145080",1.9488864555268,-0.128687652677338,4.08348555659202,0.000256421157642901,0.011136256324024,0.441547048400618,"LOC100506990"
"A_32_P47643",-1.35279354819038,0.527164323157645,-4.06445819554454,0.000251159400230949,0.0110213628476345,0.436964793330089,"FAM110C"
"A_23_P155638",1.26809174830362,-0.0300900151193913,4.0634273795706,0.000251918513985303,0.0110418942650159,0.435578716112059,"MYL3"
"A_24_P151727",1.29552636153922,0.188019856380667,4.0621343481992,0.000252873897472541,0.0110430178300847,0.434857001898739,"NONO"
"A_24_P506816",-2.5874019735851,-0.353014437597707,-4.07952577484286,0.000259358884207104,0.0112124660613776,0.433770230511733,"OR2A20P"
"A_23_P399078",-2.64823088272568,-0.0273602351565694,-4.08779102799597,0.0002638810339216,0.0113027813773545,0.430687213608858,"TIMP3"
"A_23_P152955",1.10163817322641,0.138870731809906,4.04536445842577,0.000248098317723602,0.0109238506291591,0.427543800682919,"BORCS6"
"A_23_P51745",-2.12357029176231,0.151166675982923,-4.09660066036913,0.000268730308003747,0.0113955583473635,0.426687794245354,"PROK1"
"A_23_P42530",1.65258687106736,0.92649211330673,4.137810948056,0.000277253002964784,0.0114882736113736,0.423795249529805,"DST"
"A_23_P16944",1.97240495375044,0.406364197786015,4.11921811893612,0.000277152368010909,0.0114882736113736,0.422863965408505,"SDC1"
"A_23_P363255",-1.62445555726815,0.0729096214873673,-4.06337694406657,0.000261411976038416,0.0112528171207191,0.417293875963266,"CCDC68"
"A_23_P140069",-1.28575536936974,0.150005522462765,-4.05602063706116,0.000257439272646353,0.0111549172378444,0.415600725106261,"FBXL3"
"A_23_P403521",-1.45024775758567,0.0987704046147183,-4.02832791655586,0.00024533526682673,0.010841073783763,0.414715121050109,"YAE1D1"
"A_23_P58321",1.15460695993668,0.32962240561029,4.07268623866986,0.00026451084704593,0.0113027813773545,0.413011145193479,"CCNA2"
"A_23_P155009",1.23037125443833,0.218376090208324,4.07240178055579,0.000264727273911768,0.0113027813773545,0.412259806218566,"RHBDD3"
"A_24_P696924",-1.66283303929522,0.568904347499813,-4.10445701162201,0.0002751324535262,0.0114882736113736,0.411186326111856,"MAP3K8"
"A_24_P184692",1.77225383417469,0.173601907208081,4.11447363986094,0.000280803627093726,0.0115847537732661,0.404374707966108,"NKX2-1"
"A_23_P423419",1.58520721192413,0.151384422695559,4.0506979120168,0.000261479450423419,0.0112528171207191,0.404047927915987,"HMGN2P46"
"A_32_P36942",-2.08809473865488,-0.0136194104280047,-4.12563458567885,0.000286609547973561,0.0116998762463077,0.399456289187551,"TYW5"
"A_23_P73809",-2.03815395960883,-0.0784244493795178,-4.06643137429403,0.000269309987986582,0.0113955583473635,0.399224404182672,"LRCH2"
"A_23_P140602",1.04234320005605,0.152851594172801,4.06536620039812,0.000270135705371404,0.0114052618412599,0.393681786180361,"NGRN"
"A_23_P209167",-1.89387504200587,0.399100397577616,-4.05352265219058,0.000268990659712854,0.0113955583473635,0.38548742801517,"FSTL3"
"A_24_P278637",1.42395102994337,0.0576326389383743,4.05811177183204,0.000275825552969459,0.0114882736113736,0.381291946560782,"FADD"
"A_23_P431284",-1.52360188513884,0.791069558593034,-4.09254018267741,0.000284430784124974,0.0116708969148423,0.379045828081536,"CCDC155"
"A_32_P185317",-1.68532677649146,0.547680020328872,-4.10486837125474,0.000288341098080342,0.0117297901208348,0.377080699111114,"MNX1-AS1"
"A_23_P218685",1.14414867608495,0.263680885870211,4.0269210418572,0.000262074620857661,0.0112656430557793,0.376913597216073,"UBE2V1"
"A_23_P27781",-1.58605967585828,0.175368271418496,-4.0416042226763,0.000268525638677341,0.0113955583473635,0.376750881607065,"LILRP2"
"A_23_P162746",1.54494356066922,-0.100198877012766,4.04046532837437,0.000269421060716662,0.0113955583473635,0.376506708743021,"CRYL1"
"A_32_P138833",1.99645240927531,0.582321482022618,4.13404725481275,0.000295743833691516,0.011915867917726,0.375900763982762,"KIAA0825"
"A_23_P116840",1.35576206015596,0.0497169505411668,4.05851055377984,0.000275509754606494,0.0114882736113736,0.375588279050825,"ATG101"
"A_24_P245976",-1.90398541287601,-0.177631359833046,-4.03213212806152,0.000266709536624183,0.0113746067171758,0.373072043377698,"VCX"
"A_23_P138058",1.75055051124807,-0.0860684151732458,4.01909499629243,0.000259958762469654,0.011225599681406,0.372521787429378,"NOC2L"
"A_24_P224342",-2.27746305467414,0.482856405641773,-4.07840613562267,0.00028287266677391,0.011619538773636,0.372477864143379,"TTBK2"
"A_23_P68211",1.12938994891989,0.152892246285664,4.01846248667848,0.000260450987017341,0.0112340599792668,0.370772126895115,"SPR"
"A_23_P39116",1.44618025878672,-0.076880139996176,4.0237739708996,0.000264534868529822,0.0113027813773545,0.368282871599283,"LIG1"
"A_23_P128967",2.85274859852342,-0.300476172610956,4.04693406991983,0.000274177110309477,0.0114821974131352,0.367912212886183,"ALDH6A1"
"A_23_P149529",1.67230853989647,-0.15963481700913,4.03687084366169,0.000272266276754824,0.0114614990626612,0.362575238342808,"TACSTD2"
"A_24_P628384",1.33841644729463,0.0330224806454259,4.0269489237539,0.000270813100332029,0.0114211433659494,0.358991705996475,"ALKBH2"
"A_32_P121362",-2.06391065897858,-0.0214367461222981,-4.05116668685056,0.000281382541050057,0.0115960191971433,0.354802873576633,"CTAGE5"
"A_23_P326852",-2.17195358702857,-0.165639712218903,-4.02461999935419,0.000272676904428982,0.0114614990626612,0.352667205079164,"CACNB2"
"A_23_P354908",-1.70279022435631,0.31797947422257,-4.05792377837137,0.000287297166885913,0.0116998762463077,0.346830828178108,"NMNAT2"
"A_23_P28906",-1.54006360836647,-0.250943615855733,-4.02011539711459,0.000276317428214599,0.0114882736113736,0.340438063070762,"KIF16B"
"A_24_P401491",1.70192697394081,-0.280361230332674,4.02851489284285,0.000278994240953486,0.0115478031130027,0.340077216077043,"MORN5"
"A_24_P11131",2.09060133712754,0.109436846624619,4.02724522855611,0.0002800306359224,0.0115654482901545,0.338102388070304,"SRRM1"
